degree_name,field,program_description,duration,admission_requirements,institution_name,university,specialty,specialty_code,location,contact_info,bac_type,formula,formula_explanation,historical_scores_2022,historical_scores_2023,historical_scores_2024,minimum_bac_average,additional_requirements,notes,data_source
الإجازة في الهندسة الميكانيكية,الهندسة الميكانيكية,,3 سنوات (آمد),,المعهد العالي للمنظومات الصناعية بقابس,جامعة قابس,"الهياكل المعدنية و الحدادة, الصيانة الصناعية, - هيدر والكتروميكانيك, الإنشاءات الميكانيكية والتصنيع",52570,,,علوم الإعلامية,FG+(M+SP)/2,,,,113.23,,,,
الإجازة في الهندسة الميكانيكية,الهندسة الميكانيكية,,3 سنوات (آمد),,المعهد العالي للدراسات التكنولوجية بقابس,الإدارة العامة للدراسات التكنولوجية,"التصميم والتصنيع الميكانيكي, الصيانة الصناعية, البناء المعدني",53570,,,رياضيات,FG+(M+SP)/2,,,97.165,98.24,,,,
الإجازة في الهندسة الميكانيكية,الهندسة الميكانيكية,,3 سنوات (آمد),,المعهد العالي للدراسات التكنولوجية بقابس,الإدارة العامة للدراسات التكنولوجية,"التصميم والتصنيع الميكانيكي, الصيانة الصناعية, البناء المعدني",53570,,,علوم تجريبية,FG+(M+SP)/2,,97.0651,75.5587,95.9352,,,,
الإجازة في الهندسة الميكانيكية,الهندسة الميكانيكية,,3 سنوات (آمد),,المعهد العالي للدراسات التكنولوجية بقابس,الإدارة العامة للدراسات التكنولوجية,"التصميم والتصنيع الميكانيكي, الصيانة الصناعية, البناء المعدني",53570,,,العلوم التقنية,FG+(M+SP+TE)/3,,95.9149,98.19,99.935,,,,
الإجازة في الهندسة الميكانيكية,الهندسة الميكانيكية,,3 سنوات (آمد),,المعهد العالي للدراسات التكنولوجية بقابس,الإدارة العامة للدراسات التكنولوجية,"التصميم والتصنيع الميكانيكي, الصيانة الصناعية, البناء المعدني",53570,,,علوم الإعلامية,FG+(M+SP)/2,,101.565,,78.4499,,,,
الإجازة في الهندسة الميكانيكية,الهندسة الميكانيكية,,3 سنوات (آمد),,المعهد العالي للدراسات التكنولوجية بجربة,الإدارة العامة للدراسات التكنولوجية,"الصيانة الصناعية, الميكاترونيك",54570,,,رياضيات,FG+(M+SP)/2,,102.62,87.3118,104.415,,,,
الإجازة في الهندسة الميكانيكية,الهندسة الميكانيكية,,3 سنوات (آمد),,المعهد العالي للدراسات التكنولوجية بجربة,الإدارة العامة للدراسات التكنولوجية,"الصيانة الصناعية, الميكاترونيك",54570,,,علوم تجريبية,FG+(M+SP)/2,,93.258,98.1993,98.0483,,,,
الإجازة في الهندسة الميكانيكية,الهندسة الميكانيكية,,3 سنوات (آمد),,المعهد العالي للدراسات التكنولوجية بجربة,الإدارة العامة للدراسات التكنولوجية,"الصيانة الصناعية, الميكاترونيك",54570,,,العلوم التقنية,FG+(M+SP+TE)/3,,100.8706,100.4094,104.6576,,,,
الإجازة في الهندسة الميكانيكية,الهندسة الميكانيكية,,3 سنوات (آمد),,المعهد العالي للدراسات التكنولوجية بجربة,الإدارة العامة للدراسات التكنولوجية,"الصيانة الصناعية, الميكاترونيك",54570,,,علوم الإعلامية,FG+(M+SP)/2,,103.453,123.91,124.325,,,,
الإجازة في الهندسة الميكانيكية,الهندسة الميكانيكية,,3 سنوات (آمد),,المعهد العالي للدراسات التكنولوجية بمدنين,الإدارة العامة للدراسات التكنولوجية,الصيانة الصناعية,55570,,,رياضيات,FG+(M+SP)/2,,,113.4731,,,,,
الإجازة في الهندسة الميكانيكية,الهندسة الميكانيكية,,3 سنوات (آمد),,المعهد العالي للدراسات التكنولوجية بمدنين,الإدارة العامة للدراسات التكنولوجية,الصيانة الصناعية,55570,,,علوم تجريبية,FG+(M+SP)/2,,97.1971,108.3552,94.9367,,,,
الإجازة في الهندسة الميكانيكية,الهندسة الميكانيكية,,3 سنوات (آمد),,المعهد العالي للدراسات التكنولوجية بمدنين,الإدارة العامة للدراسات التكنولوجية,الصيانة الصناعية,55570,,,العلوم التقنية,FG+(M+SP+TE)/3,,75.5828,81.6936,87.9277,,,,
الإجازة في الهندسة الميكانيكية,الهندسة الميكانيكية,,3 سنوات (آمد),,المعهد العالي للدراسات التكنولوجية بمدنين,الإدارة العامة للدراسات التكنولوجية,الصيانة الصناعية,55570,,,علوم الإعلامية,FG+(M+SP)/2,,,,96.5941,,,,
الإجازة في الهندسة الميكانيكية,الهندسة الميكانيكية,,3 سنوات (آمد),,المعهد العالي للدراسات التكنولوجية بقبلي,الإدارة العامة للدراسات التكنولوجية,"الصيانة الصناعية, التصميم والتصنيع الميكانيكي",56570,,,رياضيات,FG+(M+SP)/2,,,,,,,,
الإجازة في الهندسة الميكانيكية,الهندسة الميكانيكية,,3 سنوات (آمد),,المعهد العالي للدراسات التكنولوجية بقبلي,الإدارة العامة للدراسات التكنولوجية,"الصيانة الصناعية, التصميم والتصنيع الميكانيكي",56570,,,علوم تجريبية,FG+(M+SP)/2,,102.0139,98.9885,99.7969,,,,
الإجازة في الهندسة الميكانيكية,الهندسة الميكانيكية,,3 سنوات (آمد),,المعهد العالي للدراسات التكنولوجية بقبلي,الإدارة العامة للدراسات التكنولوجية,"الصيانة الصناعية, التصميم والتصنيع الميكانيكي",56570,,,العلوم التقنية,FG+(M+SP+TE)/3,,84.6066,80.3612,83.0694,,,,
الإجازة في الهندسة الميكانيكية,الهندسة الميكانيكية,,3 سنوات (آمد),,المعهد العالي للدراسات التكنولوجية بقبلي,الإدارة العامة للدراسات التكنولوجية,"الصيانة الصناعية, التصميم والتصنيع الميكانيكي",56570,,,علوم الإعلامية,FG+(M+SP)/2,,,,112.96,,,,
الإجازة في الهندسة الميكانيكية,الهندسة الميكانيكية,,3 سنوات (آمد),,المعهد العالي للدراسات التكنولوجية بتطاوين,الإدارة العامة للدراسات التكنولوجية,"الصيانة الصناعية, الطاقية",57570,,,رياضيات,FG+(M+SP)/2,,,,,,,,
الإجازة في الهندسة الميكانيكية,الهندسة الميكانيكية,,3 سنوات (آمد),,المعهد العالي للدراسات التكنولوجية بتطاوين,الإدارة العامة للدراسات التكنولوجية,"الصيانة الصناعية, الطاقية",57570,,,علوم تجريبية,FG+(M+SP)/2,,96.0825,,86.0418,,,,
الإجازة في الهندسة الميكانيكية,الهندسة الميكانيكية,,3 سنوات (آمد),,المعهد العالي للدراسات التكنولوجية بتطاوين,الإدارة العامة للدراسات التكنولوجية,"الصيانة الصناعية, الطاقية",57570,,,العلوم التقنية,FG+(M+SP+TE)/3,,84.374,83.1357,78.6889,,,,
الإجازة في الهندسة الميكانيكية,الهندسة الميكانيكية,,3 سنوات (آمد),,المعهد العالي للدراسات التكنولوجية بتطاوين,الإدارة العامة للدراسات التكنولوجية,"الصيانة الصناعية, الطاقية",57570,,,علوم الإعلامية,FG+(M+SP)/2,,,,93.9701,,,,
الإجازة في الهندسة الميكانيكية,الهندسة الميكانيكية,,3 سنوات (آمد),,كلية العلوم بقفصة,جامعة قفصة,"الصيانة الصناعية, - التصميم والإنتاج المندمج",60570,,,رياضيات,FG+(M+SP)/2,,112.085,,88.5728,,,,
الإجازة في الهندسة الميكانيكية,الهندسة الميكانيكية,,3 سنوات (آمد),,كلية العلوم بقفصة,جامعة قفصة,"الصيانة الصناعية, - التصميم والإنتاج المندمج",60570,,,علوم تجريبية,FG+(M+SP)/2,,85.3086,77.837,84.1317,,,,
الإجازة في الهندسة الميكانيكية,الهندسة الميكانيكية,,3 سنوات (آمد),,كلية العلوم بقفصة,جامعة قفصة,"الصيانة الصناعية, - التصميم والإنتاج المندمج",60570,,,العلوم التقنية,FG+(M+SP+TE)/3,,76.0954,72.4438,79.4683,,,,
الإجازة في الهندسة الميكانيكية,الهندسة الميكانيكية,,3 سنوات (آمد),,كلية العلوم بقفصة,جامعة قفصة,"الصيانة الصناعية, - التصميم والإنتاج المندمج",60570,,,علوم الإعلامية,FG+(M+SP)/2,,,,103.48,,,,
الإجازة في الهندسة الميكانيكية,الهندسة الميكانيكية,,3 سنوات (آمد),,المعهد العالي للعلوم التطبيقية والتكنولوجيا بقفصة,جامعة قفصة,"صيانة السيارات, صيانة الآليات الثقيلة",61570,,,رياضيات,FG+(M+SP)/2,,102.075,103.215,93.8267,,,,
