degree_name,field,institution_name,university,specialty,specialty_code,bac_type,formula,min_score_2024,min_score_2023,min_score_2022
الإجازة في القياسات والأدواتية,القياسات والأدواتية,كلية العلوم بقابس,جامعة قابس,القياسات والأدواتية,50550,العلوم التقنية,FG+(M+SP)/2,77.5468,83.6199,83.1536
الإجازة في فيزياء المواد,فيزياء المواد,المعهد العالي للعلوم التطبيقية والتكنولوجيا بالمهدية,جامعة المنستير,فيزياء المواد,36551,رياضيات,FG+(M+SP)/2,87.3407,90.9752,96.2417
الإجازة في فيزياء المواد,فيزياء المواد,المعهد العالي للعلوم التطبيقية والتكنولوجيا بالمهدية,جامعة المنستير,فيزياء المواد,36551,علوم تجريبية,FG+(M+SP)/2,81.9923,80.3332,83.3868
الإجازة في فيزياء المواد,فيزياء المواد,المعهد العالي للعلوم التطبيقية والتكنولوجيا بالمهدية,جامعة المنستير,فيزياء المواد,36551,العلوم التقنية,FG+(M+SP)/2,99.5545,107.4477,105.5837
الإجازة في تكنولوجيات الإعلامية,تكنولوجيات الإعلامية,المعهد العالي للدراسات التكنولوجية برادس,الإدارة العامة للدراسات التكنولوجية,"الشبكات والخدمات الإعلامية, تطوير أنظمة المعلومات, الأنظمة المحمولة والجوالة",10566,رياضيات,FG+(M+Info)/2,163.2927,164.1434,168.846
الإجازة في تكنولوجيات الإعلامية,تكنولوجيات الإعلامية,المعهد العالي للدراسات التكنولوجية برادس,الإدارة العامة للدراسات التكنولوجية,"الشبكات والخدمات الإعلامية, تطوير أنظمة المعلومات, الأنظمة المحمولة والجوالة",10566,علوم تجريبية,FG+(M+Info)/2,143.54,153.1438,151.4478
الإجازة في تكنولوجيات الإعلامية,تكنولوجيات الإعلامية,المعهد العالي للدراسات التكنولوجية برادس,الإدارة العامة للدراسات التكنولوجية,"الشبكات والخدمات الإعلامية, تطوير أنظمة المعلومات, الأنظمة المحمولة والجوالة",10566,إقتصاد وتصرف,FG+(M+Info)/2,142.1174,132.7175,130.7594
الإجازة في تكنولوجيات الإعلامية,تكنولوجيات الإعلامية,المعهد العالي للدراسات التكنولوجية برادس,الإدارة العامة للدراسات التكنولوجية,"الشبكات والخدمات الإعلامية, تطوير أنظمة المعلومات, الأنظمة المحمولة والجوالة",10566,العلوم التقنية,FG+(M+Info)/2,155.205,161.055,159.4033
الإجازة في تكنولوجيات الإعلامية,تكنولوجيات الإعلامية,المعهد العالي للدراسات التكنولوجية برادس,الإدارة العامة للدراسات التكنولوجية,"الشبكات والخدمات الإعلامية, تطوير أنظمة المعلومات, الأنظمة المحمولة والجوالة",10566,علوم الإعلامية,FG+(M+Algo)/2,170.7025,170.0016,159.225
الإجازة في تكنولوجيات الإعلامية,تكنولوجيات الإعلامية,المعهد العالي للدراسات التكنولوجية بالشرقية,الإدارة العامة للدراسات التكنولوجية,"الشبكات والخدمات الإعلامية, تطوير أنظمة المعلومات, الأنظمة المحمولة والجوالة",11566,رياضيات,FG+(M+Info)/2,169.3489,168.7497,170.1889
الإجازة في تكنولوجيات الإعلامية,تكنولوجيات الإعلامية,المعهد العالي للدراسات التكنولوجية بالشرقية,الإدارة العامة للدراسات التكنولوجية,"الشبكات والخدمات الإعلامية, تطوير أنظمة المعلومات, الأنظمة المحمولة والجوالة",11566,علوم تجريبية,FG+(M+Info)/2,147.2053,155.2356,153.2294
الإجازة في تكنولوجيات الإعلامية,تكنولوجيات الإعلامية,المعهد العالي للدراسات التكنولوجية بالشرقية,الإدارة العامة للدراسات التكنولوجية,"الشبكات والخدمات الإعلامية, تطوير أنظمة المعلومات, الأنظمة المحمولة والجوالة",11566,اقتصاد وتصرف,FG+(M+Info)/2,141.117,133.5146,130.4491
الإجازة في تكنولوجيات الإعلامية,تكنولوجيات الإعلامية,المعهد العالي للدراسات التكنولوجية بالشرقية,الإدارة العامة للدراسات التكنولوجية,"الشبكات والخدمات الإعلامية, تطوير أنظمة المعلومات, الأنظمة المحمولة والجوالة",11566,العلوم التقنية,FG+(M+Info)/2,156.005,159.2963,158.3761
الإجازة في تكنولوجيات الإعلامية,تكنولوجيات الإعلامية,المعهد العالي للدراسات التكنولوجية بالشرقية,الإدارة العامة للدراسات التكنولوجية,"الشبكات والخدمات الإعلامية, تطوير أنظمة المعلومات, الأنظمة المحمولة والجوالة",11566,علوم الإعلامية,FG+(M+Algo)/2,169.3329,168.6053,158.7024
الإجازة في تكنولوجيات الإعلامية,تكنولوجيات الإعلامية,المعهد العالي للدراسات التكنولوجية ببنزرت,الإدارة العامة للدراسات التكنولوجية,"الشبكات والخدمات الإعلامية, تطوير أنظمة المعلومات, الأنظمة المحمولة والجوالة",21566,رياضيات,FG+(M+Info)/2,145.7608,146.62,144.925
الإجازة في تكنولوجيات الإعلامية,تكنولوجيات الإعلامية,المعهد العالي للدراسات التكنولوجية ببنزرت,الإدارة العامة للدراسات التكنولوجية,"الشبكات والخدمات الإعلامية, تطوير أنظمة المعلومات, الأنظمة المحمولة والجوالة",21566,علوم تجريبية,FG+(M+Info)/2,129.16,135.9,129.1
الإجازة في تكنولوجيات الإعلامية,تكنولوجيات الإعلامية,المعهد العالي للدراسات التكنولوجية ببنزرت,الإدارة العامة للدراسات التكنولوجية,"الشبكات والخدمات الإعلامية, تطوير أنظمة المعلومات, الأنظمة المحمولة والجوالة",21566,اقتصاد وتصرف,FG+(M+Info)/2,129.505,119.82,117.875
الإجازة في تكنولوجيات الإعلامية,تكنولوجيات الإعلامية,المعهد العالي للدراسات التكنولوجية ببنزرت,الإدارة العامة للدراسات التكنولوجية,"الشبكات والخدمات الإعلامية, تطوير أنظمة المعلومات, الأنظمة المحمولة والجوالة",21566,العلوم التقنية,FG+(M+Info)/2,150.275,151.8651,144.79
الإجازة في تكنولوجيات الإعلامية,تكنولوجيات الإعلامية,المعهد العالي للدراسات التكنولوجية ببنزرت,الإدارة العامة للدراسات التكنولوجية,"الشبكات والخدمات الإعلامية, تطوير أنظمة المعلومات, الأنظمة المحمولة والجوالة",21566,علوم الإعلامية,FG+(M+Algo)/2,148.695,146.045,139.255
الإجازة في تكنولوجيات الإعلامية,تكنولوجيات الإعلامية,المعهد العالي للدراسات التكنولوجية بنابل,الإدارة العامة للدراسات التكنولوجية,"الشبكات والخدمات الإعلامية, الملتيميديا وتطوير الواب, تطوير أنظمة المعلومات, الأنظمة المحمولة والجوالة",22566,رياضيات,FG+(M+Info)/2,148.73,147.2053,154.2566
الإجازة في تكنولوجيات الإعلامية,تكنولوجيات الإعلامية,المعهد العالي للدراسات التكنولوجية بنابل,الإدارة العامة للدراسات التكنولوجية,"الشبكات والخدمات الإعلامية, الملتيميديا وتطوير الواب, تطوير أنظمة المعلومات, الأنظمة المحمولة والجوالة",22566,علوم تجريبية,FG+(M+Info)/2,133.9159,142.0693,137.3399
الإجازة في تكنولوجيات الإعلامية,تكنولوجيات الإعلامية,المعهد العالي للدراسات التكنولوجية بنابل,الإدارة العامة للدراسات التكنولوجية,"الشبكات والخدمات الإعلامية, الملتيميديا وتطوير الواب, تطوير أنظمة المعلومات, الأنظمة المحمولة والجوالة",22566,اقتصاد وتصرف,FG+(M+Info)/2,133.2578,128.4963,121.815
الإجازة في تكنولوجيات الإعلامية,تكنولوجيات الإعلامية,المعهد العالي للدراسات التكنولوجية بنابل,الإدارة العامة للدراسات التكنولوجية,"الشبكات والخدمات الإعلامية, الملتيميديا وتطوير الواب, تطوير أنظمة المعلومات, الأنظمة المحمولة والجوالة",22566,العلوم التقنية,FG+(M+Info)/2,156.465,163.1429,152.3145
الإجازة في تكنولوجيات الإعلامية,تكنولوجيات الإعلامية,المعهد العالي للدراسات التكنولوجية بنابل,الإدارة العامة للدراسات التكنولوجية,"الشبكات والخدمات الإعلامية, الملتيميديا وتطوير الواب, تطوير أنظمة المعلومات, الأنظمة المحمولة والجوالة",22566,علوم الإعلامية,FG+(M+Algo)/2,153.565,153.345,142.17
الإجازة في تكنولوجيات الإعلامية,تكنولوجيات الإعلامية,المعهد العالي للدراسات التكنولوجية بقليبية,الإدارة العامة للدراسات التكنولوجية,"- الملتيميديا وتطوير الواب, تطوير أنظمة المعلومات",23566,رياضيات,FG+(M+Info)/2,136.0933,138.2119,147.4567
الإجازة في تكنولوجيات الإعلامية,تكنولوجيات الإعلامية,المعهد العالي للدراسات التكنولوجية بقليبية,الإدارة العامة للدراسات التكنولوجية,"- الملتيميديا وتطوير الواب, تطوير أنظمة المعلومات",23566,علوم تجريبية,FG+(M+Info)/2,121.465,128.295,124.93
الإجازة في تكنولوجيات الإعلامية,تكنولوجيات الإعلامية,المعهد العالي للدراسات التكنولوجية بقليبية,الإدارة العامة للدراسات التكنولوجية,"- الملتيميديا وتطوير الواب, تطوير أنظمة المعلومات",23566,اقتصاد وتصرف,FG+(M+Info)/2,123.7,115.7633,117.1971
الإجازة في تكنولوجيات الإعلامية,تكنولوجيات الإعلامية,المعهد العالي للدراسات التكنولوجية بقليبية,الإدارة العامة للدراسات التكنولوجية,"- الملتيميديا وتطوير الواب, تطوير أنظمة المعلومات",23566,العلوم التقنية,FG+(M+Info)/2,145.3435,151.4532,145.6912
الإجازة في تكنولوجيات الإعلامية,تكنولوجيات الإعلامية,المعهد العالي للدراسات التكنولوجية بقليبية,الإدارة العامة للدراسات التكنولوجية,"- الملتيميديا وتطوير الواب, تطوير أنظمة المعلومات",23566,علوم الإعلامية,FG+(M+Algo)/2,137.4415,139.9507,135.0875
الإجازة في تكنولوجيات الإعلامية,تكنولوجيات الإعلامية,المعهد العالي للدراسات التكنولوجية بزغوان,الإدارة العامة للدراسات التكنولوجية,"الشبكات والخدمات الإعلامية, الملتيميديا وتطوير الواب, تطوير أنظمة المعلومات",24566,رياضيات,FG+(M+Info)/2,133.165,136.38,138.615
الإجازة في تكنولوجيات الإعلامية,تكنولوجيات الإعلامية,المعهد العالي للدراسات التكنولوجية بزغوان,الإدارة العامة للدراسات التكنولوجية,"الشبكات والخدمات الإعلامية, الملتيميديا وتطوير الواب, تطوير أنظمة المعلومات",24566,علوم تجريبية,FG+(M+Info)/2,117.94,124.27,118.695
الإجازة في تكنولوجيات الإعلامية,تكنولوجيات الإعلامية,المعهد العالي للدراسات التكنولوجية بزغوان,الإدارة العامة للدراسات التكنولوجية,"الشبكات والخدمات الإعلامية, الملتيميديا وتطوير الواب, تطوير أنظمة المعلومات",24566,اقتصاد وتصرف,FG+(M+Info)/2,117.76,112.1,108.44
الإجازة في تكنولوجيات الإعلامية,تكنولوجيات الإعلامية,المعهد العالي للدراسات التكنولوجية بزغوان,الإدارة العامة للدراسات التكنولوجية,"الشبكات والخدمات الإعلامية, الملتيميديا وتطوير الواب, تطوير أنظمة المعلومات",24566,العلوم التقنية,FG+(M+Info)/2,136.015,137.075,136.095
الإجازة في تكنولوجيات الإعلامية,تكنولوجيات الإعلامية,المعهد العالي للدراسات التكنولوجية بزغوان,الإدارة العامة للدراسات التكنولوجية,"الشبكات والخدمات الإعلامية, الملتيميديا وتطوير الواب, تطوير أنظمة المعلومات",24566,علوم الإعلامية,FG+(M+Algo)/2,133.385,133.425,121.655
الإجازة في تكنولوجيات الإعلامية,تكنولوجيات الإعلامية,المعهد العالي للدراسات التكنولوجية بسوسة,الإدارة العامة للدراسات التكنولوجية,"الشبكات والخدمات الإعلامية, الملتيميديا وتطوير الواب, تطوير أنظمة المعلومات, الأنظمة المحمولة والجوالة",30566,رياضيات,FG+(M+Info)/2,144.4393,148.33,152.17
الإجازة في تكنولوجيات الإعلامية,تكنولوجيات الإعلامية,المعهد العالي للدراسات التكنولوجية بسوسة,الإدارة العامة للدراسات التكنولوجية,"الشبكات والخدمات الإعلامية, الملتيميديا وتطوير الواب, تطوير أنظمة المعلومات, الأنظمة المحمولة والجوالة",30566,علوم تجريبية,FG+(M+Info)/2,132.1557,138.845,136.09
الإجازة في تكنولوجيات الإعلامية,تكنولوجيات الإعلامية,المعهد العالي للدراسات التكنولوجية بسوسة,الإدارة العامة للدراسات التكنولوجية,"الشبكات والخدمات الإعلامية, الملتيميديا وتطوير الواب, تطوير أنظمة المعلومات, الأنظمة المحمولة والجوالة",30566,اقتصاد وتصرف,FG+(M+Info)/2,139.2391,130.43,128.6836
الإجازة في تكنولوجيات الإعلامية,تكنولوجيات الإعلامية,المعهد العالي للدراسات التكنولوجية بسوسة,الإدارة العامة للدراسات التكنولوجية,"الشبكات والخدمات الإعلامية, الملتيميديا وتطوير الواب, تطوير أنظمة المعلومات, الأنظمة المحمولة والجوالة",30566,العلوم التقنية,FG+(M+Info)/2,162.2174,166.9414,158.7399
الإجازة في تكنولوجيات الإعلامية,تكنولوجيات الإعلامية,المعهد العالي للدراسات التكنولوجية بسوسة,الإدارة العامة للدراسات التكنولوجية,"الشبكات والخدمات الإعلامية, الملتيميديا وتطوير الواب, تطوير أنظمة المعلومات, الأنظمة المحمولة والجوالة",30566,علوم الإعلامية,FG+(M+Algo)/2,143.155,143.26,132.18
الإجازة في تكنولوجيات الإعلامية,تكنولوجيات الإعلامية,المعهد العالي للدراسات التكنولوجية بالمهدية,الإدارة العامة للدراسات التكنولوجية,"الشبكات والخدمات الإعلامية, الملتيميديا وتطوير الواب, تطوير أنظمة المعلومات",36566,رياضيات,FG+(M+Info)/2,137.025,136.565,142.1
الإجازة في تكنولوجيات الإعلامية,تكنولوجيات الإعلامية,المعهد العالي للدراسات التكنولوجية بالمهدية,الإدارة العامة للدراسات التكنولوجية,"الشبكات والخدمات الإعلامية, الملتيميديا وتطوير الواب, تطوير أنظمة المعلومات",36566,علوم تجريبية,FG+(M+Info)/2,122.635,131.04,125.185
الإجازة في تكنولوجيات الإعلامية,تكنولوجيات الإعلامية,المعهد العالي للدراسات التكنولوجية بالمهدية,الإدارة العامة للدراسات التكنولوجية,"الشبكات والخدمات الإعلامية, الملتيميديا وتطوير الواب, تطوير أنظمة المعلومات",36566,اقتصاد وتصرف,FG+(M+Info)/2,131.665,121.53,116.525
الإجازة في تكنولوجيات الإعلامية,تكنولوجيات الإعلامية,المعهد العالي للدراسات التكنولوجية بالمهدية,الإدارة العامة للدراسات التكنولوجية,"الشبكات والخدمات الإعلامية, الملتيميديا وتطوير الواب, تطوير أنظمة المعلومات",36566,العلوم التقنية,FG+(M+Info)/2,151.71,153.9837,145.42
الإجازة في تكنولوجيات الإعلامية,تكنولوجيات الإعلامية,المعهد العالي للدراسات التكنولوجية بالمهدية,الإدارة العامة للدراسات التكنولوجية,"الشبكات والخدمات الإعلامية, الملتيميديا وتطوير الواب, تطوير أنظمة المعلومات",36566,علوم الإعلامية,FG+(M+Algo)/2,140.555,138.11,129.985
الإجازة في تكنولوجيات الإعلامية,تكنولوجيات الإعلامية,المعهد العالي للدراسات التكنولوجية بصفاقس,الإدارة العامة للدراسات التكنولوجية,"الشبكات والخدمات الإعلامية, تطوير أنظمة المعلومات, الأنظمة المحمولة والجوالة",40566,رياضيات,FG+(M+Info)/2,138.26,133.6377,151.9561
الإجازة في تكنولوجيات الإعلامية,تكنولوجيات الإعلامية,المعهد العالي للدراسات التكنولوجية بصفاقس,الإدارة العامة للدراسات التكنولوجية,"الشبكات والخدمات الإعلامية, تطوير أنظمة المعلومات, الأنظمة المحمولة والجوالة",40566,علوم تجريبية,FG+(M+Info)/2,121.3808,122.53,119.495
الإجازة في تكنولوجيات الإعلامية,تكنولوجيات الإعلامية,المعهد العالي للدراسات التكنولوجية بصفاقس,الإدارة العامة للدراسات التكنولوجية,"الشبكات والخدمات الإعلامية, تطوير أنظمة المعلومات, الأنظمة المحمولة والجوالة",40566,اقتصاد وتصرف,FG+(M+Info)/2,131.2302,119.19,114.37
الإجازة في تكنولوجيات الإعلامية,تكنولوجيات الإعلامية,المعهد العالي للدراسات التكنولوجية بصفاقس,الإدارة العامة للدراسات التكنولوجية,"الشبكات والخدمات الإعلامية, تطوير أنظمة المعلومات, الأنظمة المحمولة والجوالة",40566,العلوم التقنية,FG+(M+Info)/2,153.3845,158.36,145.125
الإجازة في تكنولوجيات الإعلامية,تكنولوجيات الإعلامية,المعهد العالي للدراسات التكنولوجية بصفاقس,الإدارة العامة للدراسات التكنولوجية,"الشبكات والخدمات الإعلامية, تطوير أنظمة المعلومات, الأنظمة المحمولة والجوالة",40566,علوم الإعلامية,FG+(M+Algo)/2,124.01,121.15,114.295
الإجازة في تكنولوجيات الإعلامية,تكنولوجيات الإعلامية,المعهد العالي للدراسات التكنولوجية بجربة,الإدارة العامة للدراسات التكنولوجية,"- الملتيميديا وتطوير الواب, تطوير أنظمة المعلومات, الأنظمة المحمولة والجوالة",54566,رياضيات,FG+(M+Info)/2,109.79,108.9318,138.4848
الإجازة في تكنولوجيات الإعلامية,تكنولوجيات الإعلامية,المعهد العالي للدراسات التكنولوجية بجربة,الإدارة العامة للدراسات التكنولوجية,"- الملتيميديا وتطوير الواب, تطوير أنظمة المعلومات, الأنظمة المحمولة والجوالة",54566,علوم تجريبية,FG+(M+Info)/2,107.5369,111.145,105.6468
الإجازة في تكنولوجيات الإعلامية,تكنولوجيات الإعلامية,المعهد العالي للدراسات التكنولوجية بجربة,الإدارة العامة للدراسات التكنولوجية,"- الملتيميديا وتطوير الواب, تطوير أنظمة المعلومات, الأنظمة المحمولة والجوالة",54566,اقتصاد وتصرف,FG+(M+Info)/2,113.1722,99.115,96.5967
الإجازة في تكنولوجيات الإعلامية,تكنولوجيات الإعلامية,المعهد العالي للدراسات التكنولوجية بجربة,الإدارة العامة للدراسات التكنولوجية,"- الملتيميديا وتطوير الواب, تطوير أنظمة المعلومات, الأنظمة المحمولة والجوالة",54566,العلوم التقنية,FG+(M+Info)/2,129.425,128.115,124.76
الإجازة في تكنولوجيات الإعلامية,تكنولوجيات الإعلامية,المعهد العالي للدراسات التكنولوجية بجربة,الإدارة العامة للدراسات التكنولوجية,"- الملتيميديا وتطوير الواب, تطوير أنظمة المعلومات, الأنظمة المحمولة والجوالة",54566,علوم الإعلامية,FG+(M+Algo)/2,118.26,114.2,107
الإجازة في تكنولوجيات الإعلامية,تكنولوجيات الإعلامية,المعهد العالي للدراسات التكنولوجية بمدنين,الإدارة العامة للدراسات التكنولوجية,"الشبكات والخدمات الإعلامية, تطوير أنظمة المعلومات, الأنظمة المحمولة والجوالة",55566,رياضيات,FG+(M+Info)/2,99.8252,106.8966,106.59
الإجازة في تكنولوجيات الإعلامية,تكنولوجيات الإعلامية,المعهد العالي للدراسات التكنولوجية بمدنين,الإدارة العامة للدراسات التكنولوجية,"الشبكات والخدمات الإعلامية, تطوير أنظمة المعلومات, الأنظمة المحمولة والجوالة",55566,علوم تجريبية,FG+(M+Info)/2,103.2166,89.235,78.0636
الإجازة في تكنولوجيات الإعلامية,تكنولوجيات الإعلامية,المعهد العالي للدراسات التكنولوجية بمدنين,الإدارة العامة للدراسات التكنولوجية,"الشبكات والخدمات الإعلامية, تطوير أنظمة المعلومات, الأنظمة المحمولة والجوالة",55566,اقتصاد وتصرف,FG+(M+Info)/2,106.4971,90.1,73.0468
الإجازة في تكنولوجيات الإعلامية,تكنولوجيات الإعلامية,المعهد العالي للدراسات التكنولوجية بمدنين,الإدارة العامة للدراسات التكنولوجية,"الشبكات والخدمات الإعلامية, تطوير أنظمة المعلومات, الأنظمة المحمولة والجوالة",55566,العلوم التقنية,FG+(M+Info)/2,113.43,115.9185,108.4713
الإجازة في تكنولوجيات الإعلامية,تكنولوجيات الإعلامية,المعهد العالي للدراسات التكنولوجية بمدنين,الإدارة العامة للدراسات التكنولوجية,"الشبكات والخدمات الإعلامية, تطوير أنظمة المعلومات, الأنظمة المحمولة والجوالة",55566,علوم الإعلامية,FG+(M+Algo)/2,100.1018,81.5768,78.3619
الإجازة في تكنولوجيات الإعلامية,تكنولوجيات الإعلامية,المعهد العالي للدراسات التكنولوجية بقبلي,الإدارة العامة للدراسات التكنولوجية,"الشبكات والخدمات الإعلامية, الملتيميديا وتطوير الواب, تطوير أنظمة المعلومات",56566,رياضيات,FG+(M+Info)/2,,85.2267,87.5368
الإجازة في تكنولوجيات الإعلامية,تكنولوجيات الإعلامية,المعهد العالي للدراسات التكنولوجية بقبلي,الإدارة العامة للدراسات التكنولوجية,"الشبكات والخدمات الإعلامية, الملتيميديا وتطوير الواب, تطوير أنظمة المعلومات",56566,علوم تجريبية,FG+(M+Info)/2,77.2634,80.4635,83.795
الإجازة في تكنولوجيات الإعلامية,تكنولوجيات الإعلامية,المعهد العالي للدراسات التكنولوجية بقبلي,الإدارة العامة للدراسات التكنولوجية,"الشبكات والخدمات الإعلامية, الملتيميديا وتطوير الواب, تطوير أنظمة المعلومات",56566,اقتصاد وتصرف,FG+(M+Info)/2,78.7985,76.6799,74.9618
الإجازة في تكنولوجيات الإعلامية,تكنولوجيات الإعلامية,المعهد العالي للدراسات التكنولوجية بقبلي,الإدارة العامة للدراسات التكنولوجية,"الشبكات والخدمات الإعلامية, الملتيميديا وتطوير الواب, تطوير أنظمة المعلومات",56566,العلوم التقنية,FG+(M+Info)/2,104.06,103.9616,97.585
الإجازة في تكنولوجيات الإعلامية,تكنولوجيات الإعلامية,المعهد العالي للدراسات التكنولوجية بقبلي,الإدارة العامة للدراسات التكنولوجية,"الشبكات والخدمات الإعلامية, الملتيميديا وتطوير الواب, تطوير أنظمة المعلومات",56566,علوم الإعلامية,FG+(M+Algo)/2,73.3952,89.5766,78.3769
الإجازة في تكنولوجيات الإعلامية,تكنولوجيات الإعلامية,المعهد العالي للدراسات التكنولوجية بتطاوين,الإدارة العامة للدراسات التكنولوجية,تطوير أنظمة المعلومات,57566,رياضيات,FG+(M+Info)/2,93.8481,87.8833,128.92
الإجازة في تكنولوجيات الإعلامية,تكنولوجيات الإعلامية,المعهد العالي للدراسات التكنولوجية بتطاوين,الإدارة العامة للدراسات التكنولوجية,تطوير أنظمة المعلومات,57566,علوم تجريبية,FG+(M+Info)/2,79.305,76.78,75.9352
الإجازة في تكنولوجيات الإعلامية,تكنولوجيات الإعلامية,المعهد العالي للدراسات التكنولوجية بتطاوين,الإدارة العامة للدراسات التكنولوجية,تطوير أنظمة المعلومات,57566,اقتصاد وتصرف,FG+(M+Info)/2,93.805,79.9915,89.582
الإجازة في تكنولوجيات الإعلامية,تكنولوجيات الإعلامية,المعهد العالي للدراسات التكنولوجية بتطاوين,الإدارة العامة للدراسات التكنولوجية,تطوير أنظمة المعلومات,57566,العلوم التقنية,FG+(M+Info)/2,105.095,100.8585,94.6022
الإجازة في تكنولوجيات الإعلامية,تكنولوجيات الإعلامية,المعهد العالي للدراسات التكنولوجية بتطاوين,الإدارة العامة للدراسات التكنولوجية,تطوير أنظمة المعلومات,57566,علوم الإعلامية,FG+(M+Algo)/2,79.6532,78.0299,75.8633
الإجازة في تكنولوجيات الإعلامية,تكنولوجيات الإعلامية,المعهد العالي للدراسات التكنولوجية بقفصة,الإدارة العامة للدراسات التكنولوجية,"الشبكات والخدمات الإعلامية, الملتيميديا وتطوير الواب, تطوير أنظمة المعلومات",60566,رياضيات,FG+(M+Info)/2,95.9267,100.5898,102.605
الإجازة في تكنولوجيات الإعلامية,تكنولوجيات الإعلامية,المعهد العالي للدراسات التكنولوجية بقفصة,الإدارة العامة للدراسات التكنولوجية,"الشبكات والخدمات الإعلامية, الملتيميديا وتطوير الواب, تطوير أنظمة المعلومات",60566,علوم تجريبية,FG+(M+Info)/2,101.56,95.935,73.4135
الإجازة في تكنولوجيات الإعلامية,تكنولوجيات الإعلامية,المعهد العالي للدراسات التكنولوجية بقفصة,الإدارة العامة للدراسات التكنولوجية,"الشبكات والخدمات الإعلامية, الملتيميديا وتطوير الواب, تطوير أنظمة المعلومات",60566,اقتصاد وتصرف,FG+(M+Info)/2,99.385,89.7249,78.9982
الإجازة في تكنولوجيات الإعلامية,تكنولوجيات الإعلامية,المعهد العالي للدراسات التكنولوجية بقفصة,الإدارة العامة للدراسات التكنولوجية,"الشبكات والخدمات الإعلامية, الملتيميديا وتطوير الواب, تطوير أنظمة المعلومات",60566,العلوم التقنية,FG+(M+Info)/2,117.3,113.635,110.7129
الإجازة في تكنولوجيات الإعلامية,تكنولوجيات الإعلامية,المعهد العالي للدراسات التكنولوجية بقفصة,الإدارة العامة للدراسات التكنولوجية,"الشبكات والخدمات الإعلامية, الملتيميديا وتطوير الواب, تطوير أنظمة المعلومات",60566,علوم الإعلامية,FG+(M+Algo)/2,97.3649,84.7685,74.6699
الإجازة في تكنولوجيات الإعلامية,تكنولوجيات الإعلامية,المعهد العالي للدراسات التكنولوجية بتوزر,الإدارة العامة للدراسات التكنولوجية,"الشبكات والخدمات الإعلامية, الملتيميديا وتطوير الواب, تطوير أنظمة المعلومات",63566,رياضيات,FG+(M+Info)/2,92.9768,102.4541,106.1201
الإجازة في تكنولوجيات الإعلامية,تكنولوجيات الإعلامية,المعهد العالي للدراسات التكنولوجية بتوزر,الإدارة العامة للدراسات التكنولوجية,"الشبكات والخدمات الإعلامية, الملتيميديا وتطوير الواب, تطوير أنظمة المعلومات",63566,علوم تجريبية,FG+(M+Info)/2,94.0501,78.2799,77.9248
الإجازة في تكنولوجيات الإعلامية,تكنولوجيات الإعلامية,المعهد العالي للدراسات التكنولوجية بتوزر,الإدارة العامة للدراسات التكنولوجية,"الشبكات والخدمات الإعلامية, الملتيميديا وتطوير الواب, تطوير أنظمة المعلومات",63566,اقتصاد وتصرف,FG+(M+Info)/2,92.9699,83.1651,75.295
الإجازة في تكنولوجيات الإعلامية,تكنولوجيات الإعلامية,المعهد العالي للدراسات التكنولوجية بتوزر,الإدارة العامة للدراسات التكنولوجية,"الشبكات والخدمات الإعلامية, الملتيميديا وتطوير الواب, تطوير أنظمة المعلومات",63566,العلوم التقنية,FG+(M+Info)/2,112.5052,113.7517,109.525
الإجازة في تكنولوجيات الإعلامية,تكنولوجيات الإعلامية,المعهد العالي للدراسات التكنولوجية بتوزر,الإدارة العامة للدراسات التكنولوجية,"الشبكات والخدمات الإعلامية, الملتيميديا وتطوير الواب, تطوير أنظمة المعلومات",63566,علوم الإعلامية,FG+(M+Algo)/2,91.405,82.4332,80.4227
الإجازة في تكنولوجيات الإعلامية,تكنولوجيات الإعلامية,المعهد العالي للدراسات التكنولوجية بالقيروان,الإدارة العامة للدراسات التكنولوجية,"الشبكات والخدمات الإعلامية, الملتيميديا وتطوير الواب, تطوير أنظمة المعلومات, الأنظمة المحمولة والجوالة",70566,رياضيات,FG+(M+Info)/2,114.425,119.335,124.595
الإجازة في تكنولوجيات الإعلامية,تكنولوجيات الإعلامية,المعهد العالي للدراسات التكنولوجية بالقيروان,الإدارة العامة للدراسات التكنولوجية,"الشبكات والخدمات الإعلامية, الملتيميديا وتطوير الواب, تطوير أنظمة المعلومات, الأنظمة المحمولة والجوالة",70566,علوم تجريبية,FG+(M+Info)/2,108.81,107.88,100.67
الإجازة في تكنولوجيات الإعلامية,تكنولوجيات الإعلامية,المعهد العالي للدراسات التكنولوجية بالقيروان,الإدارة العامة للدراسات التكنولوجية,"الشبكات والخدمات الإعلامية, الملتيميديا وتطوير الواب, تطوير أنظمة المعلومات, الأنظمة المحمولة والجوالة",70566,اقتصاد وتصرف,FG+(M+Info)/2,109.99,102.7022,90.095
الإجازة في تكنولوجيات الإعلامية,تكنولوجيات الإعلامية,المعهد العالي للدراسات التكنولوجية بالقيروان,الإدارة العامة للدراسات التكنولوجية,"الشبكات والخدمات الإعلامية, الملتيميديا وتطوير الواب, تطوير أنظمة المعلومات, الأنظمة المحمولة والجوالة",70566,العلوم التقنية,FG+(M+Info)/2,130.945,133.095,126.675
