ramz_code,ramz_id,ramz_link,bac_type_id,bac_type_name,university_id,university_name,table_specialization,table_university,table_institution,table_location,table_criteria,institution,field_of_study,historical_scores,seven_percent
11502,311502,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=311502,3,علوم تجريبية,4,جامعة  قرطاج,الإجازة في الفيزياء و الكيمياء,جامعة قرطاج,المعهد العالي لعلوم و تكنولوجيات البيئة ببرج السدرية,تونس,FG+(M+SP)/2,"العنوان :
الهاتف :",العلوم الصحيحة والتكنولوجيا : العلوم الصحيحة والتكنولوجيا,"{'2011': 95.775, '2012': 94.1868, '2013': 96.942, '2014': 91.592, '2015': 103.469, '2016': 110.475, '2017': 107.2675, '2018': 92.7244, '2019': 101.4949, '2020': 96.2504, '2021': 82.8873, '2022': 87.009, '2023': 87.1268, '2024': 75.0398}",yes
13318,213318,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=213318,2,رياضيات,3,جامعة تونس المنار,الإجازة في علوم التصرف,جامعة تونس المنار,كلية العلوم الإقتصادية والتصرف بتونس,تونس,FG+M,"العنوان :
الهاتف :",العلوم الإقتصادية وعلوم التصرف : العلوم الإقتصادية وعلوم التصرف,"{'2011': 135.8633, '2012': 134.499, '2013': 147.0448, '2014': 145.1723, '2015': 144.7443, '2016': 143.2998, '2017': 144.6908, '2018': 141.7483, '2019': 128.3251, '2020': 134.515, '2021': 155.5245, '2022': 158.9111, '2023': 109.231, '2024': 131.2997}",yes
10123,410123,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=410123,4,إقتصاد وتصرف,1,جامعة تونس,الإجازة في التاريخ,جامعة تونس,كلية العلوم الإنسانية والإجتماعية بتونس,تونس,FG+(F+HG)/2,"العنوان :
الهاتف :",العلوم الإنسانية والإجتماعية والدينية والتربية : العلوم الإنسانية والإجتماعية والدينية والتربية,"{'2011': 0.0, '2012': 0.0, '2013': 0.0, '2014': 0.0, '2015': 0.0, '2016': 0.0, '2017': 0.0, '2018': 0.0, '2019': 93.9583, '2020': 105.0224, '2021': 84.5517, '2022': 79.7508, '2023': 92.7851, '2024': 80.8632}",yes
10104,510104,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=510104,5,العلوم التقنية,2,جامعة منوبة,الإجازة في الإسبانية,جامعة منوبة,كلية الآداب والفنون والإنسانيات بمنوبة,تونس,FG+ESP,"العنوان :
الهاتف :",الآداب واللغات والمراحل التحضيرية الأدبية : الآداب واللغات والمراحل التحضيرية الأدبية,"{'2011': 0.0, '2012': 0.0, '2013': 0.0, '2014': 0.0, '2015': 0.0, '2016': 0.0, '2017': 0.0, '2018': 0.0, '2019': 96.7173, '2020': 118.2136, '2021': 120.84, '2022': 125.7678, '2023': 116.77, '2024': 0.0}",yes
10507,510507,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=510507,5,العلوم التقنية,3,جامعة تونس المنار,الإجازة في الرياضيات,جامعة تونس المنار,كلية العلوم بتونس,تونس,FG+M,"العنوان :
الهاتف :",العلوم الصحيحة والتكنولوجيا : العلوم الصحيحة والتكنولوجيا,"{'2011': 124.3928, '2012': 132.8405, '2013': 133.5628, '2014': 127.43, '2015': 149.1848, '2016': 106.0905, '2017': 124.869, '2018': 127.2284, '2019': 119.16, '2020': 139.3247, '2021': 147.6119, '2022': 159.63, '2023': 133.53, '2024': 143.2677}",yes
11123,411123,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=411123,4,إقتصاد وتصرف,2,جامعة منوبة,الإجازة في التاريخ,جامعة منوبة,كلية الآداب والفنون والإنسانيات بمنوبة,تونس,FG+(F+HG)/2,"العنوان :
الهاتف :",العلوم الإنسانية والإجتماعية والدينية والتربية : العلوم الإنسانية والإجتماعية والدينية والتربية,"{'2011': 0.0, '2012': 0.0, '2013': 0.0, '2014': 0.0, '2015': 0.0, '2016': 0.0, '2017': 0.0, '2018': 0.0, '2019': 109.585, '2020': 96.9474, '2021': 80.919, '2022': 75.1982, '2023': 70.6616, '2024': 75.706}",yes
10700,310700,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=310700,3,علوم تجريبية,3,جامعة تونس المنار,الـطــب,جامعة تونس المنار,كلية الطب بتونس,تونس,FG+SVT,"العنوان :
الهاتف :",علوم الصحة والطب وطب الأسنان والصيدلة : علوم الصحة والطب وطب الأسنان والصيدلة,"{'2011': 178.6365, '2012': 162.825, '2013': 165.975, '2014': 159.075, '2015': 167.975, '2016': 168.175, '2017': 173.5, '2018': 170.925, '2019': 181.215, '2020': 188.145, '2021': 194.155, '2022': 187.805, '2023': 186.645, '2024': 181.64}",no
12102,212102,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=212102,2,رياضيات,3,جامعة تونس المنار,الإجازة في الإنقليزية,جامعة تونس المنار,المعهد العالي للعلوم الإنسانية بتونس,تونس,FG+ANG,"العنوان :
الهاتف :",الآداب واللغات والمراحل التحضيرية الأدبية : الآداب واللغات والمراحل التحضيرية الأدبية,"{'2011': 0.0, '2012': 0.0, '2013': 0.0, '2014': 0.0, '2015': 0.0, '2016': 0.0, '2017': 0.0, '2018': 0.0, '2019': 139.9881, '2020': 125.3382, '2021': 156.0595, '2022': 137.905, '2023': 136.2913, '2024': 150.785}",yes
12105,512105,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=512105,5,العلوم التقنية,4,جامعة  قرطاج,الإجازة في الإيطالية,جامعة قرطاج,المعهد العالي للغات بتونس,تونس,FG+IT,"العنوان :
الهاتف :",الآداب واللغات والمراحل التحضيرية الأدبية : الآداب واللغات والمراحل التحضيرية الأدبية,"{'2011': 0.0, '2012': 0.0, '2013': 0.0, '2014': 0.0, '2015': 0.0, '2016': 0.0, '2017': 0.0, '2018': 0.0, '2019': 114.235, '2020': 114.315, '2021': 114.1726, '2022': 118.9145, '2023': 120.8084, '2024': 0.0}",yes
20501,520501,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=520501,5,العلوم التقنية,4,جامعة  قرطاج,الإجازة في الكيمياء,جامعة قرطاج,كلية العلوم ببنزرت,بنزرت,FG+(M+SP)/2,"العنوان :
الهاتف :",العلوم الصحيحة والتكنولوجيا : العلوم الصحيحة والتكنولوجيا,"{'2011': 0.0, '2012': 0.0, '2013': 0.0, '2014': 98.2795, '2015': 102.3776, '2016': 100.48, '2017': 108.6318, '2018': 109.996, '2019': 111.165, '2020': 107.97, '2021': 106.9519, '2022': 113.51, '2023': 106.4329, '2024': 104.84}",yes
12311,612311,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=612311,6,علوم الإعلامية,2,جامعة منوبة,الإجازة في إعلامية التـصـرف,جامعة منوبة,المدرسة العليا للإقتصاد الرقمي بمنوبة,تونس,FG+(M+Algo)/2,"العنوان :
الهاتف :",العلوم الصحيحة والتكنولوجيا : العلوم الصحيحة والتكنولوجيا,"{'2011': 134.9805, '2012': 0.0, '2013': 0.0, '2014': 0.0, '2015': 0.0, '2016': 0.0, '2017': 0.0, '2018': 0.0, '2019': 132.3216, '2020': 131.3291, '2021': 152.6221, '2022': 153.8874, '2023': 162.8005, '2024': 163.3034}",yes
11301,411301,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=411301,4,إقتصاد وتصرف,4,جامعة  قرطاج,الإجازة في القانون,جامعة قرطاج,كلية العلوم القانونية والسياسية والإجتماعية بتونس,تونس,FG+(AR+FR)/2,"العنوان :
الهاتف :",العلوم القانونية والعلوم السياسية : العلوم القانونية والعلوم السياسية,"{'2011': 106.251, '2012': 103.4208, '2013': 110.0816, '2014': 114.3616, '2015': 118.075, '2016': 98.28, '2017': 117.0045, '2018': 121.3915, '2019': 118.861, '2020': 121.475, '2021': 131.273, '2022': 143.3747, '2023': 120.252, '2024': 129.5}",yes
10450,610450,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=610450,6,علوم الإعلامية,2,جامعة منوبة,الإجازة في علوم وتقنيات الأنشطة البدنية والرياضة,جامعة منوبة,المعهد العالي للرياضة و التربية البدنية بقصر السعيد,تونس,FG+Spt,"العنوان :
الهاتف :",السياحة والتنشيط والرياضة والتربية البدنية : السياحة والتنشيط والرياضة والتربية البدنية,"{'2011': 0.0, '2012': 0.0, '2013': 0.0, '2014': 0.0, '2015': 0.0, '2016': 0.0, '2017': 0.0, '2018': 0.0, '2019': 123.3416, '2020': 119.83, '2021': 133.8731, '2022': 125.7518, '2023': 133.3755, '2024': 160.5482}",yes
10122,110122,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=110122,1,آداب,1,جامعة تونس,الإجازة في الفـلســفــة,جامعة تونس,كلية العلوم الإنسانية والإجتماعية بتونس,تونس,FG+PH,"العنوان :
الهاتف :",العلوم الإنسانية والإجتماعية والدينية والتربية : العلوم الإنسانية والإجتماعية والدينية والتربية,"{'2011': 85.525, '2012': 89.3363, '2013': 87.0713, '2014': 83.228, '2015': 84.6668, '2016': 91.2976, '2017': 89.9655, '2018': 90.1442, '2019': 102.3704, '2020': 97.04, '2021': 100.01, '2022': 95.608, '2023': 98.6599, '2024': 102.7735}",yes
10121,110121,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=110121,1,آداب,1,جامعة تونس,الإجازة في علم النـفـــس,جامعة تونس,كلية العلوم الإنسانية والإجتماعية بتونس,تونس,FG+PH,"العنوان :
الهاتف :",العلوم الإنسانية والإجتماعية والدينية والتربية : العلوم الإنسانية والإجتماعية والدينية والتربية,"{'2011': 95.575, '2012': 97.7085, '2013': 94.65, '2014': 92.2502, '2015': 97.5748, '2016': 101.825, '2017': 103.975, '2018': 107.145, '2019': 121.31, '2020': 123.82, '2021': 132.095, '2022': 128.755, '2023': 130.475, '2024': 131.195}",no
24477,224477,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=224477,2,رياضيات,1,جامعة تونس,الإجازة في التربية والتعليم,جامعة تونس,المعهد العالي للدراسات التطبيقية في الإنسانيات بزغوان,زغوان,FG+(AR+FR)/2,"العنوان :
الهاتف :",العلوم الإنسانية والإجتماعية والدينية والتربية : العلوم الإنسانية والإجتماعية والدينية والتربية,"{'2011': 0.0, '2012': 0.0, '2013': 0.0, '2014': 0.0, '2015': 0.0, '2016': 0.0, '2017': 0.0, '2018': 0.0, '2019': 0.0, '2020': 107.37, '2021': 125.04, '2022': 112.2685, '2023': 101.925, '2024': 117.23}",no
10207,110207,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=110207,1,آداب,1,جامعة تونس,الإجازة في تصميم الفضاء,جامعة تونس,المعهد العالى للفنون الجميلة بتونس,تونس,FG+PH,"العنوان :
الهاتف :",الثقافة والفنون الجميلة والفنون والحرف : الثقافة والفنون الجميلة والفنون والحرف,"{'2011': 91.6723, '2012': 96.1127, '2013': 95.551, '2014': 84.7998, '2015': 90.95, '2016': 100.725, '2017': 98.0869, '2018': 105.7428, '2019': 113.7696, '2020': 118.8877, '2021': 122.408, '2022': 127.1214, '2023': 126.6345, '2024': 133.5467}",yes
10507,310507,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=310507,3,علوم تجريبية,3,جامعة تونس المنار,الإجازة في الرياضيات,جامعة تونس المنار,كلية العلوم بتونس,تونس,FG+M,"العنوان :
الهاتف :",العلوم الصحيحة والتكنولوجيا : العلوم الصحيحة والتكنولوجيا,"{'2011': 129.725, '2012': 101.95, '2013': 109.247, '2014': 110.21, '2015': 125.725, '2016': 110.525, '2017': 109.025, '2018': 98.7, '2019': 111.237, '2020': 114.1966, '2021': 115.8061, '2022': 115.0538, '2023': 112.5266, '2024': 115.565}",yes
11518,511518,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=511518,5,العلوم التقنية,1,جامعة تونس,مرحلة تحضيرية مندمجة,جامعة تونس,المعهد العالي للهندسة الرقمية بتونس,تونس,FG+(M+SP+Info)/3,"العنوان :
الهاتف :",الهندسة المعمارية والمراحل التحضيرية العلمية : الهندسة المعمارية والمراحل التحضيرية العلمية,"{'2011': 0.0, '2012': 0.0, '2013': 0.0, '2014': 0.0, '2015': 0.0, '2016': 0.0, '2017': 0.0, '2018': 0.0, '2019': 0.0, '2020': 0.0, '2021': 0.0, '2022': 0.0, '2023': 0.0, '2024': 177.8083}",no
10139,310139,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=310139,3,علوم تجريبية,5,جامعة الزيتونة,الإجازة في العلوم الشرعية,جامعة الزيتونة,المعهد العالي لأصول الدين بتونس,تونس,FG+AR,"العنوان :
الهاتف :",العلوم الإنسانية والإجتماعية والدينية والتربية : العلوم الإنسانية والإجتماعية والدينية والتربية,"{'2011': 0.0, '2012': 0.0, '2013': 0.0, '2014': 0.0, '2015': 0.0, '2016': 0.0, '2017': 0.0, '2018': 0.0, '2019': 114.26, '2020': 113.305, '2021': 112.4699, '2022': 112.7986, '2023': 107.5169, '2024': 147.185}",no
10200,610200,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=610200,6,علوم الإعلامية,1,جامعة تونس,الإجازة في المسرح و فنون العرض,جامعة تونس,المعهدالعالي للفن المسرحي بتونس,تونس,FG+PH,"العنوان :
الهاتف :",الثقافة والفنون الجميلة والفنون والحرف : الثقافة والفنون الجميلة والفنون والحرف,"{'2011': 0.0, '2012': 0.0, '2013': 0.0, '2014': 0.0, '2015': 0.0, '2016': 0.0, '2017': 0.0, '2018': 0.0, '2019': 98.9625, '2020': 98.6782, '2021': 100.8325, '2022': 95.599, '2023': 90.3952, '2024': 88.4485}",no
12101,212101,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=212101,2,رياضيات,3,جامعة تونس المنار,الإجازة في العربية,جامعة تونس المنار,المعهد العالي للعلوم الإنسانية بتونس,تونس,FG+AR,"العنوان :
الهاتف :",الآداب واللغات والمراحل التحضيرية الأدبية : الآداب واللغات والمراحل التحضيرية الأدبية,"{'2011': 0.0, '2012': 0.0, '2013': 0.0, '2014': 0.0, '2015': 0.0, '2016': 0.0, '2017': 0.0, '2018': 0.0, '2019': 0.0, '2020': 0.0, '2021': 130.5347, '2022': 129.43, '2023': 0.0, '2024': 0.0}",yes
13318,313318,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=313318,3,علوم تجريبية,3,جامعة تونس المنار,الإجازة في علوم التصرف,جامعة تونس المنار,كلية العلوم الإقتصادية والتصرف بتونس,تونس,FG+M,"العنوان :
الهاتف :",العلوم الإقتصادية وعلوم التصرف : العلوم الإقتصادية وعلوم التصرف,"{'2011': 125.65, '2012': 118.77, '2013': 127.7313, '2014': 127.2498, '2015': 139.7153, '2016': 145.8678, '2017': 152.0203, '2018': 150.121, '2019': 144.8459, '2020': 146.5205, '2021': 164.3948, '2022': 156.5517, '2023': 152.1112, '2024': 143.1125}",yes
